,setup_prob_add,setup_prob_del,setup_prob_change,setup_actual_add,setup_actual_del,setup_actual_change,predict_prob_add,predict_prob_del,predict_prob_change,predict_actual_add,predict_actual_del,predict_actual_change,update_prob_add,update_prob_del,update_prob_change,update_actual_add,update_actual_del,update_actual_change
201,0.7146000000000002,0.18539999999999998,0.14720759999999994,3,4,7,0.70316136711401,0.1968386328859902,0.15296190093465442,73,34,126,0.682688208820882,0.21731179117911792,0.16116949062106212,46,22,66
202,0.7146000000000002,0.18539999999999998,0.14720759999999994,4,5,6,0.7137600000000002,0.18624,0.14769168,4,4,6,0.7021723212321233,0.19782767876787677,0.1535200633663366,70,53,112
203,0.7487999999999998,0.15120000000000006,0.12579840000000006,8,2,4,0.74628,0.15372000000000002,0.12745080000000003,4,2,6,0.7024836923015193,0.1975163076984808,0.15235974515857967,253,157,447
204,0.7218000000000001,0.17819999999999994,0.1429164,3,6,4,0.7125377184977186,0.1874622815022815,0.14756170357318357,62,39,115,0.7010400000000002,0.19895999999999997,0.15251215999999998,6,3,7
205,0.7218000000000001,0.17819999999999994,0.1429164,4,1,10,0.7199767741935484,0.18002322580645158,0.14398909935483867,13,10,21,0.7119066459627329,0.18809335403726704,0.14841687440993787,35,21,54
206,0.7146000000000002,0.18539999999999998,0.14720759999999994,6,2,5,0.7030896256684492,0.19691037433155076,0.15204434310160422,57,29,97,0.6930000000000001,0.207,0.15381719999999993,7,3,9
207,0.7218000000000001,0.17819999999999994,0.1429164,4,1,9,0.7171040963855423,0.18289590361445776,0.1453765561445783,28,20,40,0.707950099009901,0.19204990099009897,0.14974401267326734,22,23,62
208,0.7218000000000001,0.17819999999999994,0.1429164,3,4,6,0.72084,0.17915999999999996,0.14348328,3,2,7,0.7140337078651686,0.18596629213483146,0.1468021779775281,32,13,48
209,0.7146000000000002,0.18539999999999998,0.14720759999999994,4,3,6,0.7126000000000002,0.18739999999999996,0.14835608,4,2,12,0.7080883056478408,0.19191169435215943,0.1508699336611295,29,18,37
210,0.7146000000000002,0.18539999999999998,0.14720759999999994,5,3,5,0.7033742465753424,0.19662575342465752,0.15163033643835613,76,52,149,0.6829200000000001,0.21708000000000002,0.15633588831683165,37,14,51
211,0.7146000000000002,0.18539999999999998,0.14720759999999994,4,2,7,0.6915753293413175,0.20842467065868261,0.149480805269461,138,81,237,0.6642100000000001,0.23578999999999997,0.14203101999999998,15,19,34
212,0.7146000000000002,0.18539999999999998,0.14720759999999994,6,2,6,0.7124400000000001,0.18755999999999998,0.14845943999999997,6,1,6,0.7059621782178219,0.19403782178217818,0.15194441029702963,32,23,60
213,0.7218000000000001,0.17819999999999994,0.1429164,6,2,6,0.7200000000000002,0.17999999999999997,0.14399039999999996,5,1,7,0.7134387500000002,0.18656124999999993,0.14736460750000002,34,16,53
214,0.7182000000000001,0.18179999999999996,0.14507640000000002,3,4,7,0.7031035543766578,0.19689644562334221,0.149172863872679,107,71,173,0.6726754549912058,0.22732454500879437,0.15263895041119924,61,42,118
215,0.7164,0.1835999999999999,0.14614560000000004,3,5,5,0.7106375257731958,0.18936247422680408,0.1488105501030928,32,22,47,0.6998542574257426,0.2001457425742574,0.15385908853285327,28,34,51
216,0.7308000000000002,0.1692,0.13739039999999994,1,3,9,0.7288824000000002,0.1711176,0.13847251679999995,20,6,33,0.6998707628280119,0.20012923717198836,0.15432048119023303,151,101,233
217,0.7235999999999999,0.17639999999999997,0.14182559999999997,0,1,12,0.7095030609982304,0.19049693900176956,0.14708679949726025,98,78,224,0.6510880454001443,0.2489119545998556,0.16720369934053833,239,188,442
218,0.7308000000000002,0.1692,0.13739039999999994,4,3,7,0.726398350515464,0.17360164948453607,0.13985327010309276,22,27,55,0.7109560396039604,0.1890439603960396,0.1477373940594059,58,32,95
219,0.7218000000000001,0.17819999999999994,0.1429164,1,5,7,0.712898860103627,0.18710113989637298,0.1466220572020725,47,31,108,0.7055151891891893,0.19448481081081073,0.14926949675675677,13,18,29
220,0.7398000000000001,0.16020000000000006,0.1316844000000001,4,4,4,0.7330275000000002,0.16697250000000002,0.13528925625000002,37,27,60,0.7178425459688824,0.1821574540311174,0.1423887876661952,52,35,112
221,0.7146000000000002,0.18539999999999998,0.14720759999999994,4,3,4,0.6327994546820691,0.2672005453179258,0.14109731090883526,1283,1532,3544,0.602002105263158,0.29799789473684213,0.13487591999999998,9,4,17
222,0.7398000000000001,0.16020000000000006,0.1316844000000001,5,1,7,0.7385999999999999,0.16140000000000007,0.13245000000000004,1,2,9,0.7374109090909091,0.16258909090909096,0.1331981672727273,6,1,16
223,0.7398000000000001,0.16020000000000006,0.1316844000000001,3,3,7,0.7357090909090911,0.16429090909090915,0.13405065350649356,23,18,41,0.7147532673267328,0.18524673267326736,0.14534254574257427,97,90,171
224,0.7146000000000002,0.18539999999999998,0.14720759999999994,7,2,5,0.7070516709183674,0.19294832908163265,0.15125730466836732,41,25,53,0.6919931881188119,0.20800681188118805,0.15812286273267323,39,24,53
225,0.7146000000000002,0.18539999999999998,0.14720759999999994,5,0,7,0.7126800000000001,0.18732,0.14832167999999998,3,4,7,0.7060264540311175,0.19397354596888258,0.1517961573352192,43,30,73
226,0.7289999999999999,0.17099999999999996,0.13850999999999994,4,0,9,0.7281599999999997,0.17183999999999994,0.13902719999999996,5,3,5,0.7145990973383053,0.18540090266169468,0.14610680213449914,61,40,95
227,0.7344000000000002,0.16560000000000002,0.1351296,5,2,7,0.717581240694789,0.18241875930521093,0.1405758068486352,110,84,170,0.6893638697363714,0.2106361302636288,0.1439631968603125,51,37,91
228,0.7146000000000002,0.18539999999999998,0.14720759999999994,4,5,5,0.7043738091419409,0.19562619085805932,0.15220376003207695,61,45,138,0.6903437288135593,0.20965627118644065,0.15786473898305084,15,16,37
229,0.7235999999999999,0.17639999999999997,0.14182559999999997,3,1,10,0.72252,0.17747999999999994,0.14247336,4,2,5,0.7134089108910893,0.18659108910891087,0.14667154811881186,41,15,44
230,0.7218000000000001,0.17819999999999994,0.1429164,2,2,9,0.72168,0.17831999999999995,0.1429872,2,6,2,0.7132763205574915,0.18672367944250864,0.14741567170034842,45,23,59
231,0.747,0.15300000000000005,0.12699,4,2,7,0.7279395862809184,0.1720604137190817,0.13732487260671286,101,84,188,0.6700258308707628,0.22997416912923724,0.16201901178314046,238,156,378
232,0.7398000000000001,0.16020000000000006,0.1316844000000001,6,4,2,0.7320512195121952,0.16794878048780496,0.13597879317073172,33,18,36,0.7197992510822512,0.18020074891774895,0.1419364252958153,38,35,77
233,0.7398000000000001,0.16020000000000006,0.1316844000000001,2,3,8,0.7306569037656904,0.1693430962343097,0.13564509288702933,60,47,118,0.7068480902513328,0.19315190974866717,0.14536667750952023,64,44,125
234,0.7146000000000002,0.18539999999999998,0.14720759999999994,6,2,6,0.6886977263903163,0.21130227360968365,0.1524269695786228,165,88,224,0.6595493333333333,0.24045066666666665,0.15180072000000003,19,7,24
235,0.7308000000000002,0.1692,0.13739039999999994,4,1,10,0.7236905660377358,0.17630943396226414,0.14126337509433956,29,24,59,0.7171356521739131,0.18286434782608696,0.14451588521739125,13,9,13
236,0.7308000000000002,0.1692,0.13739039999999994,3,1,11,0.7300800000000003,0.16992,0.13783439999999994,5,2,6,0.7281200000000001,0.17187999999999995,0.13904423999999996,3,3,8
237,0.7289999999999999,0.17099999999999996,0.13850999999999994,2,3,7,0.7272967741935484,0.17270322580645156,0.1394961367741935,12,6,24,0.7204240186371581,0.1795759813628421,0.14338023850902734,22,33,55
238,0.7344000000000002,0.16560000000000002,0.1351296,6,1,7,0.7329599999999998,0.16704000000000002,0.13602959999999997,4,3,7,0.7316400000000003,0.16835999999999998,0.13684295999999999,4,2,7
239,0.7218000000000001,0.17819999999999994,0.1429164,7,2,4,0.71892,0.18107999999999996,0.14462856,3,3,7,0.7105271287128712,0.18947287128712867,0.14908272712871284,58,46,91
240,0.7254000000000003,0.1745999999999999,0.14072759999999998,2,5,8,0.7089162068965518,0.19108379310344822,0.1451176875862069,103,53,172,0.6766265346534655,0.2233734653465346,0.15092372019801975,79,62,152
241,0.7398000000000001,0.16020000000000006,0.1316844000000001,5,2,7,0.7310216058394161,0.16897839416058397,0.13607505810218978,45,19,78,0.7117556587966489,0.18824434120335115,0.1450834225873137,68,46,60
242,0.7146000000000002,0.18539999999999998,0.14720759999999994,5,1,5,0.667783494182609,0.2322165058173942,0.1420507194991297,510,568,1362,0.6576000000000001,0.24239999999999998,0.143231232,8,2,6
243,0.7164,0.1835999999999999,0.14614560000000004,3,7,4,0.7115746788990827,0.18842532110091742,0.14847861357798162,40,26,45,0.6916978217821782,0.20830217821782177,0.1575102724752475,67,31,97
244,0.7308000000000002,0.1692,0.13739039999999994,2,1,8,0.7159758415841586,0.1840241584158416,0.14248017663366327,79,48,148,0.7048800000000001,0.19512000000000002,0.14336927999999993,5,1,8
245,0.7344000000000002,0.16560000000000002,0.1351296,2,3,8,0.7147003636363638,0.1852996363636364,0.1395613346493506,114,72,174,0.6897614521452146,0.21023854785478546,0.1379947181518152,23,20,61
246,0.7308000000000002,0.1692,0.13739039999999994,3,3,8,0.7297200000000001,0.17028,0.13805159999999994,3,5,5,0.7270136842105265,0.17298631578947365,0.13960889052631575,17,16,47
247,0.7398000000000001,0.16020000000000006,0.1316844000000001,4,4,5,0.6795316158740276,0.22046838412596798,0.12888901085748314,1086,1336,3234,0.6569745742574257,0.2430254257425743,0.13387275374257426,28,25,55
248,0.7308000000000002,0.1692,0.13739039999999994,4,3,5,0.725271627906977,0.17472837209302325,0.14036953488372092,33,34,68,0.7196057142857145,0.1803942857142857,0.14288855999999997,3,6,12
249,0.7344000000000002,0.16560000000000002,0.1351296,3,1,10,0.73356,0.16644000000000003,0.135654,3,1,11,0.7277560396039603,0.17224396039603962,0.13892811564356433,31,16,57
250,0.7164,0.1835999999999999,0.14614560000000004,4,2,7,0.7065519230769232,0.19344807692307686,0.15042128307692307,58,37,106,0.6890009682559577,0.21099903174404236,0.15698717245770147,56,34,92
251,0.7218000000000001,0.17819999999999994,0.1429164,3,3,6,0.6626837442815252,0.2373162557184751,0.14516200784477032,420,377,878,0.6256574257425743,0.2743425742574257,0.14758270336633664,34,16,50
